id,label,xywh,scanname
https://archief.amsterdam/indexen/deeds/a3cb51cc-4b5a-50ee-e053-b784100a6caf?location=Location2,Oude Weteringh,"3379,1266,549,87",KLAB05562000064
https://archief.amsterdam/indexen/deeds/a3cb51cc-4b5a-50ee-e053-b784100a6caf?location=Location3,Weteringh,"4567,780,363,97",KLAB05562000064
https://archief.amsterdam/indexen/deeds/9d6d21e1-30f0-666d-e053-b784100a1840?location=Location1,Casterop,"2962,732,460,104",A23645000249
https://archief.amsterdam/indexen/deeds/9d6d21e1-30f0-666d-e053-b784100a1840?location=Location2,Uckermunde,"3636,2383,449,88",A23645000249
https://archief.amsterdam/indexen/deeds/d0092ad0-4feb-1a7b-e053-b784100aab8a?location=Location1,Nieucasteel,"1717,2410,653,110",NOTG00054000153
https://archief.amsterdam/indexen/deeds/9d6d21e3-fa0b-666d-e053-b784100a1840?location=Location1,Holstain,"1056,1853,285,107",A23655000006
https://archief.amsterdam/indexen/deeds/9d6d21e3-fa0b-666d-e053-b784100a1840?location=Location2,Brugge in 't lant van Gulick,"1124,495,865,92",A23655000006
https://archief.amsterdam/indexen/deeds/9d6d21e3-fa0b-666d-e053-b784100a1840?location=Location3,Londen,"1524,1761,208,96",A23655000006
https://archief.amsterdam/indexen/deeds/d0092ad0-4fef-1a7b-e053-b784100aab8a?location=Location1,Brusten,"1845,2313,508,150",NOTG00054000244
https://archief.amsterdam/indexen/deeds/d0092ad0-4fef-1a7b-e053-b784100aab8a?location=Location2,Indhoven,"1260,780,477,176",NOTG00054000244
https://archief.amsterdam/indexen/deeds/d0092ad0-4fef-1a7b-e053-b784100aab8a?location=Location3,Ebberdoor,"1458,2433,491,143",NOTG00054000244
https://archief.amsterdam/indexen/deeds/9d6d21e3-fa0c-666d-e053-b784100a1840?location=Location1,Jutphaes,"1259,2333,270,60",A23658000174
https://archief.amsterdam/indexen/deeds/9d6d21e0-db36-666d-e053-b784100a1840?location=Location1,Dantsich,"1794,431,299,73",A23654000127
https://archief.amsterdam/indexen/deeds/9d6d21e0-db36-666d-e053-b784100a1840?location=Location2,Swartesluijs,"1837,741,387,73",A23654000127
https://archief.amsterdam/indexen/deeds/9d6d21e0-db36-666d-e053-b784100a1840?location=Location3,Norden,"1274,2030,220,68",A23654000127
https://archief.amsterdam/indexen/deeds/9d6d21e0-db36-666d-e053-b784100a1840?location=Location4,Gerlits,"1004,1951,318,63",A23654000127
https://archief.amsterdam/indexen/deeds/9d6d21e3-0985-666d-e053-b784100a1840?location=Location1,Landt te Holsteijn,"967,2073,491,72",A23657000039
https://archief.amsterdam/indexen/deeds/9d6d21e3-0985-666d-e053-b784100a1840?location=Location2,Goch uijt 't landt van Cleef,"1433,500,718,73",A23657000039
https://archief.amsterdam/indexen/deeds/bebf5fd4-94c8-1e00-e053-b784100af734?location=Location1,Harderwyck,"1431,2757,412,102",KLAG03343000088
https://archief.amsterdam/indexen/deeds/9d6d21e1-b294-666d-e053-b784100a1840?location=Location1,Luick,"3487,1630,178,75",A23652000127
https://archief.amsterdam/indexen/deeds/9d6d21e1-b294-666d-e053-b784100a1840?location=Location2,Kempen,"3010,1680,187,83",A23652000127
https://archief.amsterdam/indexen/deeds/9d6d21e0-ce12-666d-e053-b784100a1840?location=Location1,Hamborch,"1680,513,283,81",A23660000029
https://archief.amsterdam/indexen/deeds/9d6d21e0-ce12-666d-e053-b784100a1840?location=Location2,Hamburch,"1631,1710,342,77",A23660000029
https://archief.amsterdam/indexen/deeds/9d6d21e0-ce12-666d-e053-b784100a1840?location=Location3,Hamb.,"1833,1639,206,81",A23660000029
https://archief.amsterdam/indexen/deeds/bebf5fd4-8293-1e00-e053-b784100af734?location=Location1,Groeningen,"3921,2616,425,95",KLAG03343000041
https://archief.amsterdam/indexen/deeds/bebf5fd4-8293-1e00-e053-b784100af734?location=Location2,Guinea,"3896,2711,203,76",KLAG03343000041
https://archief.amsterdam/indexen/deeds/9d6d21e1-b295-666d-e053-b784100a1840?location=Location1,Doornick,"1545,458,475,56",A23657000047
https://archief.amsterdam/indexen/deeds/9d6d21e1-b295-666d-e053-b784100a1840?location=Location2,Andersi in Henegouwe,"1812,1809,257,68",A23657000047
https://archief.amsterdam/indexen/deeds/9d6d21e1-8336-666d-e053-b784100a1840?location=Location1,Moeurs,"3446,2993,406,106",KLAB05528000016
https://archief.amsterdam/indexen/deeds/9d6d21e1-8336-666d-e053-b784100a1840?location=Location2,Delff,"3523,655,336,102",KLAB05528000016
https://archief.amsterdam/indexen/deeds/9d6d21e1-8336-666d-e053-b784100a1840?location=Location3,Den Hage,"4735,390,224,81",KLAB05528000016
https://archief.amsterdam/indexen/deeds/e557c10e-a20b-7dcb-e053-b784100a971b?location=Location1,Nieu Nederlandt,"1721,545,505,95",KLAC01164000150
https://archief.amsterdam/indexen/deeds/9d6d21e3-f3a5-666d-e053-b784100a1840?location=Location1,Carnarrenchier,"1632,655,504,97",A23645000019
https://archief.amsterdam/indexen/deeds/9d6d21e1-40a6-666d-e053-b784100a1840?location=Location1,Eberdijn in Schotlant,"4020,490,306,81",A23647000067
https://archief.amsterdam/indexen/deeds/9d6d21df-e966-666d-e053-b784100a1840?location=Location1,Alckmaer,"2792,613,359,55",A23647000041
https://archief.amsterdam/indexen/deeds/9d6d21df-e966-666d-e053-b784100a1840?location=Location2,Schiedam,"3293,2107,370,108",A23647000041
https://archief.amsterdam/indexen/deeds/9d6d21e2-a511-666d-e053-b784100a1840?location=Location1,Brasil,"2390,516,159,60",A30708000033
https://archief.amsterdam/indexen/deeds/9d6d21e2-a511-666d-e053-b784100a1840?location=Location2,Nieuwendam,"2299,439,325,77",A30708000033
https://archief.amsterdam/indexen/deeds/9d6d21e1-312e-666d-e053-b784100a1840?location=Location1,Bilt in Vrieslant,"793,717,589,68",A23649000009
https://archief.amsterdam/indexen/deeds/9d6d21df-e967-666d-e053-b784100a1840?location=Location1,Bordeaulcx in Vranckrijck,"1281,412,656,76",A23656000014
https://archief.amsterdam/indexen/deeds/9d6d21df-e967-666d-e053-b784100a1840?location=Location2,Calis in Vranckrijck,"977,1602,714,67",A23656000014
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb5-666d-e053-b784100a1840?location=Location1,Swanenburgh,"2480,1434,413,64",A23651000059
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb5-666d-e053-b784100a1840?location=Location2,Cunnisbergen int lant van Gelder,"2896,1479,928,91",A23651000059
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb5-666d-e053-b784100a1840?location=Location3,den Ham boven Swoll,"3291,357,539,50",A23651000059
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb5-666d-e053-b784100a1840?location=Location4,Oostindien,"2661,1621,299,61",A23651000059
https://archief.amsterdam/indexen/deeds/9d6d21e2-8879-666d-e053-b784100a1840?location=Location1,Beurmel boven Nimwegen,"1545,382,559,82",A23651000189
https://archief.amsterdam/indexen/deeds/d0092ad0-504d-1a7b-e053-b784100aab8a?location=Location1,Labiau in Pruissen,"2247,872,766,105",NOTG00054000352
https://archief.amsterdam/indexen/deeds/d0092ad0-504d-1a7b-e053-b784100aab8a?location=Location2,Westindien,"1588,2157,468,136",NOTG00054000352
https://archief.amsterdam/indexen/deeds/d0092ad0-504d-1a7b-e053-b784100aab8a?location=Location3,Artichiau,"2414,2240,366,105",NOTG00054000352
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb6-666d-e053-b784100a1840?location=Location1,Hadersleven,"3381,2022,468,120",A23645000061
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb6-666d-e053-b784100a1840?location=Location2,Oostindien,"3970,2224,350,60",A23645000061
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb6-666d-e053-b784100a1840?location=Location3,Brasil,"2851,2098,364,127",A23645000061
https://archief.amsterdam/indexen/deeds/9d6d21e0-4cb6-666d-e053-b784100a1840?location=Location4,Lubecq,"4232,2095,241,142",A23645000061
https://archief.amsterdam/indexen/deeds/9d6d21e0-5bb9-666d-e053-b784100a1840?location=Location1,Basel,"3084,1791,207,86",A23655000012
https://archief.amsterdam/indexen/deeds/9d6d21e0-5bb9-666d-e053-b784100a1840?location=Location2,Weenen in Oostenrijck,"2652,472,548,81",A23655000012
https://archief.amsterdam/indexen/deeds/9d6d21e0-5bb9-666d-e053-b784100a1840?location=Location3,Campen,"3522,1728,270,78",A23655000012
https://archief.amsterdam/indexen/deeds/9d6d21e2-fac4-666d-e053-b784100a1840?location=Location1,Angus,"1131,725,342,75",A23645000301
https://archief.amsterdam/indexen/deeds/bebf5fd4-b984-1e00-e053-b784100af734?location=Location1,Caiana in West Indien,"4266,505,733,90",KLAG03343000090
https://archief.amsterdam/indexen/deeds/bebf5fd4-b984-1e00-e053-b784100af734?location=Location2,Conninxbergen,"4596,414,410,83",KLAG03343000090
https://archief.amsterdam/indexen/deeds/9d6d21df-da91-666d-e053-b784100a1840?location=Location1,Ruster in Jijverlandt,"3885,626,381,68",A23645000150
https://archief.amsterdam/indexen/deeds/9d6d21df-da91-666d-e053-b784100a1840?location=Location2,Oldenburgerlandt,"3709,2293,503,76",A23645000150
https://archief.amsterdam/indexen/deeds/9d6d21e2-25aa-666d-e053-b784100a1840?location=Location1,Sluijs in Vlaenderen,"1224,644,563,90",A23650000169
https://archief.amsterdam/indexen/deeds/9d6d21e1-3163-666d-e053-b784100a1840?location=Location1,Edenborch,"2851,679,475,95",A23645000302
https://archief.amsterdam/indexen/deeds/9d6d21e1-3163-666d-e053-b784100a1840?location=Location2,Portsmouth,"3594,2179,392,117",A23645000302
https://archief.amsterdam/indexen/deeds/a3cb51cc-c5a1-50ee-e053-b784100a6caf?location=Location1,Curacao,"2386,549,430,98",KLAB05562000191
https://archief.amsterdam/indexen/deeds/a3cb51cc-c5a1-50ee-e053-b784100a6caf?location=Location2,Gravillie,"1450,404,322,73",KLAB05562000191
https://archief.amsterdam/indexen/deeds/a3cb51cc-c5a1-50ee-e053-b784100a6caf?location=Location3,Maranhaon,"1121,652,369,69",KLAB05562000191
https://archief.amsterdam/indexen/deeds/e557c10e-e42a-7dcb-e053-b784100a971b?location=Location1,Durgerdam,"1055,362,330,63",KLAB04781000086
https://archief.amsterdam/indexen/deeds/e557c10e-e42a-7dcb-e053-b784100a971b?location=Location2,Brasil,"1755,436,224,79",KLAB04781000086
https://archief.amsterdam/indexen/deeds/e557c10e-e42a-7dcb-e053-b784100a971b?location=Location3,de Canael,"919,825,350,94",KLAB04781000086
https://archief.amsterdam/indexen/deeds/9d6d21e1-40e0-666d-e053-b784100a1840?location=Location1,Dantzich,"1577,2042,249,104",A23658000142
https://archief.amsterdam/indexen/deeds/9d6d21e1-40e0-666d-e053-b784100a1840?location=Location2,Der Mijte uijt Courlandt,"1265,448,672,80",A23658000142
https://archief.amsterdam/indexen/deeds/9d6d21e1-40e0-666d-e053-b784100a1840?location=Location3,Der Windou,"1234,1974,318,80",A23658000142
https://archief.amsterdam/indexen/deeds/e557c10f-4db1-7dcb-e053-b784100a971b?location=Location1,Luijck,"3972,457,241,92",KLAB05555000035
https://archief.amsterdam/indexen/deeds/e557c10f-4db1-7dcb-e053-b784100a971b?location=Location2,Loando St. Paulo,"3889,682,494,69",KLAB05555000035
https://archief.amsterdam/indexen/deeds/e557c10e-e42c-7dcb-e053-b784100a971b?location=Location1,Gouda,"4664,1206,228,81",KLAB05555000020
https://archief.amsterdam/indexen/deeds/e557c10e-e42c-7dcb-e053-b784100a971b?location=Location2,Der Gouw,"3296,567,317,56",KLAB05555000020
https://archief.amsterdam/indexen/deeds/e557c10e-e42c-7dcb-e053-b784100a971b?location=Location3,Oudewater,"3227,890,462,95",KLAB05555000020
https://archief.amsterdam/indexen/deeds/9d6d21e1-40e2-666d-e053-b784100a1840?location=Location1,Oldenburgh,"2022,453,381,93",A23647000127
https://archief.amsterdam/indexen/deeds/9d6d21e2-a59d-666d-e053-b784100a1840?location=Location1,Brasil,"4569,777,337,106",A30768000148
https://archief.amsterdam/indexen/deeds/9d6d21e2-a59d-666d-e053-b784100a1840?location=Location2,Dort,"3606,1710,207,114",A30768000148
https://archief.amsterdam/indexen/deeds/9d6d21e2-a59d-666d-e053-b784100a1840?location=Location3,Guinea,"3929,1736,311,110",A30768000148
https://archief.amsterdam/indexen/deeds/9d6d21e3-7b36-666d-e053-b784100a1840?location=Location1,Elgen,"3170,2045,184,66",A23646000134
https://archief.amsterdam/indexen/deeds/9d6d21e3-7b36-666d-e053-b784100a1840?location=Location2,Lamden,"2707,652,371,85",A23646000134
https://archief.amsterdam/indexen/deeds/9d6d21e3-7b36-666d-e053-b784100a1840?location=Location3,Dondi,"2638,2110,228,80",A23646000134
https://archief.amsterdam/indexen/deeds/a3cb51cc-4bc2-50ee-e053-b784100a6caf?location=Location1,Batavia,"1560,1922,342,86",KLAB05562000010
https://archief.amsterdam/indexen/deeds/a3cb51cc-4bc2-50ee-e053-b784100a6caf?location=Location2,Oldenborch,"1896,464,436,56",KLAB05562000010
https://archief.amsterdam/indexen/deeds/a3cb51cc-4bc2-50ee-e053-b784100a6caf?location=Location3,Oost Indien,"708,1144,374,77",KLAB05562000010
https://archief.amsterdam/indexen/deeds/a3cb51cc-4bc2-50ee-e053-b784100a6caf?location=Location4,Banda,"2088,1365,252,103",KLAB05562000010
https://archief.amsterdam/indexen/deeds/a3cb51cc-4bc2-50ee-e053-b784100a6caf?location=Location5,in een Fort Belgica,"148,1480,511,279",KLAB05562000010
https://archief.amsterdam/indexen/deeds/9d6d21e2-e2ec-666d-e053-b784100a1840?location=Location1,Oldenburgerlandt,"3322,790,526,63",A30746000096
https://archief.amsterdam/indexen/deeds/a3cb51cc-951d-50ee-e053-b784100a6caf?location=Location1,Guinea,"2495,701,227,99",KLAB05562000157
https://archief.amsterdam/indexen/deeds/a3cb51cc-951d-50ee-e053-b784100a6caf?location=Location2,Engelt.,"1668,1774,263,73",KLAB05562000157
https://archief.amsterdam/indexen/deeds/a3cb51cc-951d-50ee-e053-b784100a6caf?location=Location3,Texel,"1306,1782,226,89",KLAB05562000157
https://archief.amsterdam/indexen/deeds/e557c10f-3896-7dcb-e053-b784100a971b?location=Location1,Manilha,"2341,2150,317,37",KLAC01164000237
https://archief.amsterdam/indexen/deeds/e557c10f-3896-7dcb-e053-b784100a971b?location=Location2,Wtrecht,"2330,460,281,112",KLAC01164000237
https://archief.amsterdam/indexen/deeds/e557c10f-3896-7dcb-e053-b784100a971b?location=Location3,Eylanden les Dois Ermanos,"2259,1187,606,92",KLAC01164000237
https://archief.amsterdam/indexen/deeds/e557c10f-3896-7dcb-e053-b784100a971b?location=Location4,Eyland Masbot,"2341,2318,563,81",KLAC01164000237
https://archief.amsterdam/indexen/deeds/e557c10f-3896-7dcb-e053-b784100a971b?location=Location5,Oost Indien,"1267,728,413,100",KLAC01164000237
https://archief.amsterdam/indexen/deeds/e557c10f-3896-7dcb-e053-b784100a971b?location=Location6,Batavia,"1775,1752,314,105",KLAC01164000237
https://archief.amsterdam/indexen/deeds/e557c10f-3896-7dcb-e053-b784100a971b?location=Location7,Eyland Tygou,"1217,2408,266,92",KLAC01164000237
https://archief.amsterdam/indexen/deeds/9d6d21e1-4db7-666d-e053-b784100a1840?location=Location1,Brasil,"1044,621,262,84",A30708000013
https://archief.amsterdam/indexen/deeds/9d6d21e1-4db7-666d-e053-b784100a1840?location=Location2,Bahia,"1928,1690,244,89",A30708000013
https://archief.amsterdam/indexen/deeds/9d6d21e1-4db7-666d-e053-b784100a1840?location=Location3,Commamou,"1615,1948,465,102",A30708000013
https://archief.amsterdam/indexen/deeds/9d6d21e1-4db7-666d-e053-b784100a1840?location=Location4,Seelandt,"1760,1073,330,105",A30708000013
https://archief.amsterdam/indexen/deeds/9d6d21e1-4db7-666d-e053-b784100a1840?location=Location5,Usingen,"1041,521,249,111",A30708000013
https://archief.amsterdam/indexen/deeds/9d6d21e1-4db7-666d-e053-b784100a1840?location=Location6,Jarckscier,"881,949,412,99",A30708000013
https://archief.amsterdam/indexen/deeds/9d6d21e3-a771-666d-e053-b784100a1840?location=Location1,Brasil,"3413,1842,241,90",A30772000026
https://archief.amsterdam/indexen/deeds/9d6d21e3-a771-666d-e053-b784100a1840?location=Location2,Minnen,"2350,615,222,62",A30772000026
https://archief.amsterdam/indexen/deeds/9d6d21e3-a771-666d-e053-b784100a1840?location=Location3,Rensborgh,"2860,1860,324,71",A30772000026
https://archief.amsterdam/indexen/deeds/9d6d21e3-a771-666d-e053-b784100a1840?location=Location4,Embden,"2287,356,277,80",A30772000026
https://archief.amsterdam/indexen/deeds/9d6d21e3-fa70-666d-e053-b784100a1840?location=Location1,Es bij Osenbrugge,"1085,727,650,106",A23648000052
https://archief.amsterdam/indexen/deeds/d0092ad0-510b-1a7b-e053-b784100aab8a?location=Location1,Mommothchier in Engelant,"1383,947,993,151",NOTG00054000295
https://archief.amsterdam/indexen/deeds/9d6d21e2-25f4-666d-e053-b784100a1840?location=Location1,Eberdien in Schotlt.,"3448,417,533,63",A23656000122
https://archief.amsterdam/indexen/deeds/9d6d21e2-9795-666d-e053-b784100a1840?location=Location1,Housum in Oostlandt,"3864,749,252,72",A23646000209
https://archief.amsterdam/indexen/deeds/9d6d21e2-9795-666d-e053-b784100a1840?location=Location2,Groningen,"2723,2251,300,63",A23646000209
https://archief.amsterdam/indexen/deeds/9d6d21e1-40e6-666d-e053-b784100a1840?location=Location1,Dordrecht,"1028,519,316,80",A23650000234
https://archief.amsterdam/indexen/deeds/e557c10f-0e72-7dcb-e053-b784100a971b?location=Location1,Jeveren,"4317,712,246,88",KLAB04781000233
https://archief.amsterdam/indexen/deeds/9d6d21e1-ff31-666d-e053-b784100a1840?location=Location1,Gunea,"840,2034,225,71",A30746000046
https://archief.amsterdam/indexen/deeds/9d6d21e1-ff31-666d-e053-b784100a1840?location=Location2,Brasil,"699,1885,261,82",A30746000046
https://archief.amsterdam/indexen/deeds/9d6d21e1-ff31-666d-e053-b784100a1840?location=Location3,Oost Indien,"2683,794,245,76",A30746000046
https://archief.amsterdam/indexen/deeds/9d6d21e1-ff31-666d-e053-b784100a1840?location=Location4,Waverveen,"1147,2277,378,79",A30746000046
https://archief.amsterdam/indexen/deeds/9d6d21e2-fb70-666d-e053-b784100a1840?location=Location1,Sonnewater,"3708,1727,435,74",A23645000327
https://archief.amsterdam/indexen/deeds/9d6d21e2-fb70-666d-e053-b784100a1840?location=Location2,Bergen in Noorwegen,"4341,620,277,72",A23645000327
https://archief.amsterdam/indexen/deeds/9d6d21e2-fb70-666d-e053-b784100a1840?location=Location3,Cuijck,"4163,1664,189,107",A23645000327
https://archief.amsterdam/indexen/deeds/9d6d21e0-ce95-666d-e053-b784100a1840?location=Location1,Creijtsnach,"1167,366,353,72",A23656000097
https://archief.amsterdam/indexen/deeds/9d6d21e0-ce95-666d-e053-b784100a1840?location=Location2,Oost Indien,"1336,436,311,68",A23656000097
https://archief.amsterdam/indexen/deeds/9d6d21e0-ce95-666d-e053-b784100a1840?location=Location3,Nimmegen,"1497,1655,268,73",A23656000097
https://archief.amsterdam/indexen/deeds/9d6d21e0-ce95-666d-e053-b784100a1840?location=Location4,Brasil,"1157,1703,170,59",A23656000097
https://archief.amsterdam/indexen/deeds/9d6d21e0-6a7c-666d-e053-b784100a1840?location=Location1,Curacao,"2786,2071,326,82",A23654000119
https://archief.amsterdam/indexen/deeds/9d6d21e0-6a7c-666d-e053-b784100a1840?location=Location2,Waeckveldt in Engelandt,"2895,1997,894,69",A23654000119
https://archief.amsterdam/indexen/deeds/9d6d21e0-6a7c-666d-e053-b784100a1840?location=Location3,Oick buijten Utrecht,"3227,426,694,62",A23654000119
https://archief.amsterdam/indexen/deeds/d0092ad0-512c-1a7b-e053-b784100aab8a?location=Location1,Uitgeest,"1251,992,438,113",NOTG00054000380
https://archief.amsterdam/indexen/deeds/9d6d21df-e9e0-666d-e053-b784100a1840?location=Location1,Gendt,"3948,1456,216,86",A23658000211
https://archief.amsterdam/indexen/deeds/9d6d21df-e9e0-666d-e053-b784100a1840?location=Location2,Utrecht,"3161,332,280,86",A23658000211
https://archief.amsterdam/indexen/deeds/9d6d21df-f7a5-666d-e053-b784100a1840?location=Location1,Switserlant tot Basel,"3432,1404,1057,113",A30768000034
https://archief.amsterdam/indexen/deeds/9d6d21df-f7a5-666d-e053-b784100a1840?location=Location2,Rotterdam,"3768,1984,376,95",A30768000034
https://archief.amsterdam/indexen/deeds/9d6d21e3-7bcc-666d-e053-b784100a1840?location=Location1,Jutlandt,"4099,425,232,68",A23647000165
https://archief.amsterdam/indexen/deeds/9d6d21e1-b376-666d-e053-b784100a1840?location=Location1,Brasil,"3138,2495,125,59",A23646000228
https://archief.amsterdam/indexen/deeds/9d6d21e1-b376-666d-e053-b784100a1840?location=Location2,Selen,"2694,727,462,90",A23646000228
https://archief.amsterdam/indexen/deeds/9d6d21e1-b376-666d-e053-b784100a1840?location=Location3,Stendel,"3538,2422,262,72",A23646000228
https://archief.amsterdam/indexen/deeds/9d6d21e1-b376-666d-e053-b784100a1840?location=Location4,Dresden,"3980,2348,155,84",A23646000228
